profile_identifier,layer_identifier,latitude,longitude,country_code,top,bottom,date,type,order,source,contact,license,designation,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
IGAC-RIS-RC-10,IGAC-RIS-RC-10-H3,4.95796213277227,-75.8903981689521,COL,40,90,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bt,,,,28.8,,0.34,6.3,16.0,52.0,32.0,
IGAC-RIS-RC-10,IGAC-RIS-RC-10-H4,4.95796213277227,-75.8903981689521,COL,90,150,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,,,,17.8,,0.13,6.5,30.0,32.0,38.0,
IGAC-SAN-F-10,IGAC-SAN-F-10-H1,7.6277779962342,-73.5416700028193,COL,0,15,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.24,,,,,0.3,,42.0,30.0,28.0,
IGAC-SAN-F-10,IGAC-SAN-F-10-H2,7.6277779962342,-73.5416700028193,COL,15,40,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.2,,,,,0.1,,34.0,28.0,38.0,
IGAC-SAN-F-10,IGAC-SAN-F-10-H3,7.6277779962342,-73.5416700028193,COL,40,60,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.15,,,,,0.05,,20.0,6.0,74.0,
IGAC-SAN-F-10,IGAC-SAN-F-10-H4,7.6277779962342,-73.5416700028193,COL,60,110,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C3,1.02,,,,,1.36,,8.0,2.0,90.0,
IGAC-SAN-F-10,IGAC-SAN-F-10-H5,7.6277779962342,-73.5416700028193,COL,110,150,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C4,1.4,,,,,,,48.0,36.0,16.0,
IGAC-SAN-F-25,IGAC-SAN-F-25-H1,7.48472199701873,-73.4527799988664,COL,110,150,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.28,,,,,0.2,,50.0,35.0,15.0,
IGAC-SAN-G-39,IGAC-SAN-G-39-H1,7.47777800163334,-73.4583299967766,COL,0,15,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.3,,,,,,,22.0,8.0,70.0,
IGAC-SAN-G-39,IGAC-SAN-G-39-H2,7.47777800163334,-73.4583299967766,COL,15,95,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.5,,,,,,,2.0,2.0,96.0,
IGAC-SAN-G-39,IGAC-SAN-G-39-H3,7.47777800163334,-73.4583299967766,COL,95,150,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,2C,1.3,,,,,,,54.0,20.0,26.0,
IGAC-SAN-G-9,IGAC-SAN-G-9-H1,7.67694399576429,-73.6602800040376,COL,0,5,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.1,,,6.4,,,,28.0,40.0,32.0,
IGAC-SAN-G-9,IGAC-SAN-G-9-H2,7.67694399576429,-73.6602800040376,COL,5,25,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.1,,,,,,,24.0,40.0,36.0,
IGAC-SAN-G-9,IGAC-SAN-G-9-H3,7.67694399576429,-73.6602800040376,COL,25,80,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.3,,,,,,,16.0,16.0,68.0,
IGAC-SAN-G-9,IGAC-SAN-G-9-H4,7.67694399576429,-73.6602800040376,COL,80,150,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.4,,,,,,,14.0,26.0,60.0,
IGAC-SAN-PC-37,IGAC-SAN-PC-37-H1,6.50555600406271,-72.6000000035478,COL,0,30,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.1,,,,,,,,,,
IGAC-SAN-PC-37,IGAC-SAN-PC-37-H2,6.50555600406271,-72.6000000035478,COL,30,75,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.1,,,,,,,,,,
IGAC-SAN-PC-37,IGAC-SAN-PC-37-H3,6.50555600406271,-72.6000000035478,COL,75,95,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.1,,20.0,,,,,,,,
IGAC-SAN-PL-137,IGAC-SAN-PL-137-H1,6.72638900231701,-73.0991699920645,COL,0,30,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.05,,,17.7,,1.75,8.0,20.0,22.0,58.0,
IGAC-SAN-PL-137,IGAC-SAN-PL-137-H2,6.72638900231701,-73.0991699920645,COL,30,70,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bwk,1.13,,,7.1,,0.23,8.2,20.0,24.0,56.0,
IGAC-SAN-PL-36,IGAC-SAN-PL-36-H1,6.35277799687488,-72.8194400114771,COL,0,32,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.17,,,15.0,,2.49,5.7,50.0,28.0,22.0,
IGAC-SAN-PL-36,IGAC-SAN-PL-36-H2,6.35277799687488,-72.8194400114771,COL,32,55,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Cg,1.2,,,10.6,,0.67,5.7,38.0,24.0,38.0,
IGAC-SAN-PM-107,IGAC-SAN-PM-107-H1,6.26111100355637,-73.169440004237,COL,0,50,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.13,,,8.9,,0.88,5.1,29.0,33.0,38.0,
IGAC-SAN-PM-107,IGAC-SAN-PM-107-H2,6.26111100355637,-73.169440004237,COL,50,130,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ac,1.16,,,7.0,,0.31,5.2,29.0,31.0,40.0,
IGAC-SAN-PM-45,IGAC-SAN-PM-45-H1,6.64083299664367,-72.6811100047477,COL,0,45,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,0.99,,,30.3,,2.14,7.3,15.0,36.0,49.0,
IGAC-SAN-PM-74,IGAC-SAN-PM-74-H1,6.12222200184903,-73.3694400022469,COL,0,10,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.3,,,,,,,41.0,17.0,42.0,
IGAC-SAN-PM-74,IGAC-SAN-PM-74-H2,6.12222200184903,-73.3694400022469,COL,10,60,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.3,,,,,,,37.0,17.0,46.0,
IGAC-SAN-PM-74,IGAC-SAN-PM-74-H3,6.12222200184903,-73.3694400022469,COL,60,150,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.3,,,,,,,33.0,17.0,50.0,
IGAC-SAN-PM-76,IGAC-SAN-PM-76-H1,6.13249999510801,-73.3644399973369,COL,0,50,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.1,,,,,,,13.0,55.0,32.0,
IGAC-SAN-PM-76,IGAC-SAN-PM-76-H2,6.13249999510801,-73.3644399973369,COL,50,100,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.11,,,,,,,21.0,61.0,18.0,
IGAC-SAN-PO-23,IGAC-SAN-PO-23-H1,7.28666700439956,-73.2713900027174,COL,0,15,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.06,,,5.1,,0.92,7.1,12.0,12.0,76.0,
IGAC-SAN-PO-23,IGAC-SAN-PO-23-H2,7.28666700439956,-73.2713900027174,COL,15,100,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.08,,,16.8,,1.26,7.6,24.0,36.0,40.0,
IGAC-SAN-PO-23,IGAC-SAN-PO-23-H3,7.28666700439956,-73.2713900027174,COL,100,150,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.11,,,15.1,,0.8,7.7,24.0,36.0,40.0,
IGAC-SAN-PS-111,IGAC-SAN-PS-111-H1,6.45888900092832,-73.3338900013822,COL,0,20,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.07,,,17.7,,2.01,5.0,30.0,40.0,30.0,
IGAC-SAN-PS-11,IGAC-SAN-PS-11-H1,6.22833299718332,-72.7880599900999,COL,0,11,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A1,0.77,,,51.0,,9.18,3.9,18.0,6.0,76.0,
IGAC-SAN-PS-11,IGAC-SAN-PS-11-H2,6.22833299718332,-72.7880599900999,COL,11,33,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A2,0.93,,,41.2,,4.76,4.7,16.0,14.0,70.0,
IGAC-SAN-PS-11,IGAC-SAN-PS-11-H3,6.22833299718332,-72.7880599900999,COL,30,50,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,0.92,,,28.7,,2.96,4.7,14.0,10.0,76.0,
IGAC-SAN-PS-11,IGAC-SAN-PS-11-H4,6.22833299718332,-72.7880599900999,COL,50,82,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.26,,,18.5,,1.34,5.0,18.0,14.0,68.0,
IGAC-SAN-PS-11,IGAC-SAN-PS-11-H5,6.22833299718332,-72.7880599900999,COL,82,150,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.1,,,5.7,,0.13,5.0,12.0,12.0,76.0,
IGAC-SAN-PS-129,IGAC-SAN-PS-129-H1,6.11305599688833,-73.5450000039208,COL,0,30,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.05,,,22.6,,3.69,7.3,44.0,52.0,4.0,
IGAC-SAN-PS-129,IGAC-SAN-PS-129-H2,6.11305599688833,-73.5450000039208,COL,30,60,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.21,,,15.1,,1.71,7.1,52.0,38.0,10.0,
IGAC-SAN-PS-130,IGAC-SAN-PS-130-H1,6.05333299645842,-73.5555599966471,COL,0,30,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.27,,,,,,,46.0,34.0,20.0,
IGAC-SAN-PS-130,IGAC-SAN-PS-130-H2,6.05333299645842,-73.5555599966471,COL,30,80,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.22,,,,,,,38.0,42.0,20.0,
IGAC-SAN-PS-130,IGAC-SAN-PS-130-H3,6.05333299645842,-73.5555599966471,COL,80,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.18,,,,,,,32.0,50.0,18.0,
IGAC-SAN-PS-140,IGAC-SAN-PS-140-H1,6.4569439954638,-73.3013899964213,COL,0,20,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.4,,,,,,,38.0,38.0,24.0,
IGAC-SAN-PS-140,IGAC-SAN-PS-140-H2,6.4569439954638,-73.3013899964213,COL,20,80,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.4,,,,,,,46.0,34.0,20.0,
IGAC-SAN-PS-140,IGAC-SAN-PS-140-H3,6.4569439954638,-73.3013899964213,COL,80,135,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.4,,,,,,,48.0,34.0,18.0,
IGAC-SAN-PS-141,IGAC-SAN-PS-141-H1,6.48472199724634,-73.2658299883899,COL,0,24,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.0,,,24.7,,2.81,5.8,26.0,54.0,20.0,
IGAC-SAN-PS-147,IGAC-SAN-PS-147-H1,6.23333299244629,-73.3875000025426,COL,0,29,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.14,,,,,,,22.0,38.0,40.0,
IGAC-SAN-PS-147,IGAC-SAN-PS-147-H2,6.23333299244629,-73.3875000025426,COL,29,42,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.13,,,,,,,20.0,32.0,48.0,
IGAC-SAN-PS-147,IGAC-SAN-PS-147-H3,6.23333299244629,-73.3875000025426,COL,42,61,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Cr1,1.15,,,,,,,22.0,28.0,50.0,
IGAC-SAN-PS-147,IGAC-SAN-PS-147-H4,6.23333299244629,-73.3875000025426,COL,61,74,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Cr2,1.12,,,,,,,18.0,34.0,48.0,
IGAC-SAN-PS-148,IGAC-SAN-PS-148-H1,6.12222200134024,-73.2374999897535,COL,0,31,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.07,,,9.7,,2.29,4.6,38.0,8.0,54.0,
IGAC-SAN-PS-148,IGAC-SAN-PS-148-H2,6.12222200134024,-73.2374999897535,COL,31,50,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.45,,,8.1,,0.6,5.4,30.0,16.0,54.0,
IGAC-SAN-PS-148,IGAC-SAN-PS-148-H3,6.12222200134024,-73.2374999897535,COL,50,81,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.23,,,8.1,,0.73,5.6,30.0,16.0,54.0,
IGAC-SAN-PS-148,IGAC-SAN-PS-148-H4,6.12222200134024,-73.2374999897535,COL,81,106,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.07,,,3.6,,0.2,5.5,6.0,4.0,90.0,
IGAC-SAN-PS-151,IGAC-SAN-PS-151-H1,6.26249999685845,-73.6944399967389,COL,0,7,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.0,,,22.6,,4.37,4.7,36.0,24.0,40.0,
IGAC-SAN-PS-151,IGAC-SAN-PS-151-H2,6.26249999685845,-73.6944399967389,COL,7,43,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.24,,,14.9,,1.01,4.9,50.0,30.0,20.0,
IGAC-SAN-PS-151,IGAC-SAN-PS-151-H3,6.26249999685845,-73.6944399967389,COL,43,63,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.26,,,14.9,,0.4,5.1,50.0,40.0,10.0,
IGAC-SAN-PS-151,IGAC-SAN-PS-151-H4,6.26249999685845,-73.6944399967389,COL,63,110,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.2,,,15.3,,0.4,5.2,36.0,30.0,34.0,
IGAC-SAN-PS-152,IGAC-SAN-PS-152-H1,6.31861099712804,-73.6866700006002,COL,0,15,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.07,,,22.2,,,4.6,30.0,26.0,44.0,
IGAC-SAN-PS-152,IGAC-SAN-PS-152-H2,6.31861099712804,-73.6866700006002,COL,15,25,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,AB,1.11,,,21.4,,2.22,4.8,38.0,34.0,28.0,
IGAC-SAN-PS-152,IGAC-SAN-PS-152-H3,6.31861099712804,-73.6866700006002,COL,25,70,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.17,,,20.2,,0.4,5.0,32.0,36.0,32.0,
IGAC-SAN-PS-15,IGAC-SAN-PS-15-H1,6.40555599513729,-72.7949999965061,COL,0,31,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,0.93,,,31.5,,5.58,5.2,22.0,22.0,56.0,
IGAC-SAN-PS-15,IGAC-SAN-PS-15-H2,6.40555599513729,-72.7949999965061,COL,31,43,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,AB,0.88,,,27.3,,4.28,5.1,20.0,20.0,60.0,
IGAC-SAN-PS-15,IGAC-SAN-PS-15-H3,6.40555599513729,-72.7949999965061,COL,43,89,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,0.97,,,14.9,,1.21,5.2,18.0,30.0,52.0,
IGAC-SAN-PS-15,IGAC-SAN-PS-15-H4,6.40555599513729,-72.7949999965061,COL,89,105,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.02,,,12.9,,0.33,5.0,16.0,38.0,46.0,
IGAC-SAN-PS-15,IGAC-SAN-PS-15-H5,6.40555599513729,-72.7949999965061,COL,105,125,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,2Bw3,1.09,,,10.1,,0.2,5.1,16.0,40.0,44.0,
IGAC-SAN-PS-15,IGAC-SAN-PS-15-H6,6.40555599513729,-72.7949999965061,COL,125,171,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,2Bw4,1.08,,,10.1,,0.13,5.2,12.0,38.0,50.0,
IGAC-SAN-PS-15,IGAC-SAN-PS-15-H7,6.40555599513729,-72.7949999965061,COL,171,180,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,2Bw5,1.1,,,7.6,,0.09,5.1,14.0,24.0,62.0,
IGAC-SAN-PS-165,IGAC-SAN-PS-165-H1,5.87361101031844,-73.3652800029509,COL,0,65,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,0.8,,,76.1,,15.19,4.8,26.0,6.0,68.0,
IGAC-SAN-PS-165,IGAC-SAN-PS-165-H2,5.87361101031844,-73.3652800029509,COL,65,110,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,0.78,,,59.3,,7.79,6.1,26.0,4.0,70.0,
IGAC-SAN-PS-165,IGAC-SAN-PS-165-H3,5.87361101031844,-73.3652800029509,COL,110,118,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ab,0.8,,,59.3,,11.43,5.7,10.0,4.0,86.0,
IGAC-SAN-PS-165,IGAC-SAN-PS-165-H4,5.87361101031844,-73.3652800029509,COL,118,125,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,0.9,,,63.5,,9.99,5.3,22.0,6.0,72.0,
IGAC-SAN-PS-172,IGAC-SAN-PS-172-H1,6.09861100587669,-73.3783299905135,COL,0,16,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.24,,,,,,,40.0,26.0,34.0,
IGAC-SAN-PS-172,IGAC-SAN-PS-172-H2,6.09861100587669,-73.3783299905135,COL,16,55,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.21,,,,,,,38.0,52.0,10.0,
IGAC-SAN-PS-176,IGAC-SAN-PS-176-H1,5.97833299448176,-73.336669999757,COL,0,12,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.04,,,14.5,,4.04,4.2,38.0,4.0,58.0,
IGAC-SAN-PS-176,IGAC-SAN-PS-176-H2,5.97833299448176,-73.336669999757,COL,12,24,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,AB,1.21,,,7.6,,0.87,4.4,40.0,16.0,44.0,
IGAC-SAN-PS-176,IGAC-SAN-PS-176-H3,5.97833299448176,-73.336669999757,COL,24,43,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.23,,,6.0,,0.4,4.5,42.0,32.0,26.0,
IGAC-SAN-PS-176,IGAC-SAN-PS-176-H4,5.97833299448176,-73.336669999757,COL,43,64,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.22,,,4.0,,0.27,4.9,40.0,34.0,26.0,
IGAC-SAN-PS-177,IGAC-SAN-PS-177-H1,5.93249999709362,-73.3263900026199,COL,0,18,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.0,,,30.5,,6.67,4.8,26.0,6.0,68.0,
IGAC-SAN-PS-177,IGAC-SAN-PS-177-H2,5.93249999709362,-73.3263900026199,COL,18,38,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,0.91,,,20.4,,2.38,5.3,22.0,22.0,56.0,
IGAC-SAN-PS-177,IGAC-SAN-PS-177-H3,5.93249999709362,-73.3263900026199,COL,38,57,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.19,,,10.5,,0.74,5.3,40.0,44.0,16.0,
IGAC-SAN-PS-177,IGAC-SAN-PS-177-H4,5.93249999709362,-73.3263900026199,COL,57,81,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw3,1.22,,,8.9,,0.48,5.2,42.0,42.0,16.0,
IGAC-SAN-PS-183,IGAC-SAN-PS-183-H1,5.99166700246593,-73.6666700079756,COL,0,30,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.1,,,,,,,34.0,44.0,22.0,
IGAC-SAN-PS-183,IGAC-SAN-PS-183-H2,5.99166700246593,-73.6666700079756,COL,30,60,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.1,,,,,,,34.0,50.0,16.0,
IGAC-SAN-PS-183,IGAC-SAN-PS-183-H3,5.99166700246593,-73.6666700079756,COL,60,90,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Cr,1.1,,,,,,,36.0,52.0,12.0,
IGAC-SAN-PS-185,IGAC-SAN-PS-185-H1,5.88333300036372,-73.6749999965632,COL,0,35,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.28,,,,,,,46.0,18.0,36.0,
IGAC-SAN-PS-185,IGAC-SAN-PS-185-H2,5.88333300036372,-73.6749999965632,COL,35,70,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.26,,,,,,,44.0,30.0,26.0,
IGAC-SAN-PS-185,IGAC-SAN-PS-185-H3,5.88333300036372,-73.6749999965632,COL,70,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.25,,,,,,,40.0,24.0,36.0,
IGAC-SAN-PS-186,IGAC-SAN-PS-186-H1,5.86027799897419,-73.3950000008564,COL,0,35,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.04,,,6.8,,1.61,,14.0,6.0,80.0,
IGAC-SAN-PS-187,IGAC-SAN-PS-187-H1,5.81527800026373,-73.6680599989749,COL,0,30,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.3,,,,,,,,,,
